OrderId,OrderDate,SKU,ProductName,Category,Quantity,UnitPrice,Discount,FinalUnitPrice,LineTotal,Status,Region
ORD-0257,2025-01-12,SKU002,Women's Floral Dress,Womenswear,2,45.0,0.25,33.75,67.5,Dispatched,Bristol
ORD-0258,2025-01-28,SKU011,Women's Running Trainers,Footwear,2,52.0,0,52.0,104.0,Delivered,Bristol
ORD-0259,2025-01-16,SKU016,Men's Graphic Tee,Menswear,4,15.0,0,15.0,60.0,Delivered,Norwich
ORD-0259,2025-01-16,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0,38.0,114.0,Delivered,Norwich
ORD-0260,2025-02-18,SKU012,Men's Wool Coat,Menswear,3,89.0,0.25,66.75,200.25,Delivered,Bristol
ORD-0261,2025-03-05,SKU016,Men's Graphic Tee,Menswear,3,15.0,0.1,13.5,40.5,Delivered,Edinburgh
ORD-0262,2025-02-22,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0.25,28.5,85.5,Delivered,Manchester
ORD-0263,2025-03-16,SKU014,Cotton Bedding Set Double,Home,3,35.0,0,35.0,105.0,Delivered,Manchester
ORD-0263,2025-03-16,SKU010,Scented Candle Set,Home,4,18.0,0,18.0,72.0,Delivered,Manchester
ORD-0264,2025-03-05,SKU011,Women's Running Trainers,Footwear,4,52.0,0.2,41.6,166.4,Cancelled,Newcastle
ORD-0264,2025-03-05,SKU009,Kids' School Polo 2-Pack,Childrenswear,2,12.0,0.1,10.8,21.6,Cancelled,Newcastle
ORD-0265,2025-01-22,SKU018,Kids' Wellies,Footwear,1,20.0,0.25,15.0,15.0,Delivered,Newcastle
ORD-0266,2025-01-05,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0,28.0,56.0,Delivered,Cardiff
ORD-0266,2025-01-05,SKU002,Women's Floral Dress,Womenswear,2,45.0,0,45.0,90.0,Delivered,Cardiff
ORD-0266,2025-01-05,SKU001,Men's Slim Fit Jeans,Menswear,2,32.0,0.25,24.0,48.0,Delivered,Cardiff
ORD-0267,2025-02-28,SKU020,Men's Belt,Accessories,4,22.0,0,22.0,88.0,Dispatched,Norwich
ORD-0268,2025-01-01,SKU014,Cotton Bedding Set Double,Home,3,35.0,0.25,26.25,78.75,Processing,West Midlands
ORD-0268,2025-01-01,SKU001,Men's Slim Fit Jeans,Menswear,3,32.0,0,32.0,96.0,Processing,West Midlands
ORD-0269,2025-03-06,SKU014,Cotton Bedding Set Double,Home,2,35.0,0,35.0,70.0,Processing,London
ORD-0269,2025-03-06,SKU006,Velvet Cushion Cover,Home,2,14.0,0.25,10.5,21.0,Processing,London
ORD-0269,2025-03-06,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0.1,23.4,70.2,Processing,London
ORD-0270,2025-02-04,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0,28.0,56.0,Dispatched,Cardiff
ORD-0270,2025-02-04,SKU012,Men's Wool Coat,Menswear,3,89.0,0,89.0,267.0,Dispatched,Cardiff
ORD-0271,2025-03-25,SKU002,Women's Floral Dress,Womenswear,4,45.0,0,45.0,180.0,Processing,Cardiff
ORD-0271,2025-03-25,SKU003,Kids' Puffer Jacket,Childrenswear,1,28.0,0,28.0,28.0,Processing,Cardiff
ORD-0271,2025-03-25,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0.2,12.8,12.8,Processing,Cardiff
ORD-0271,2025-03-25,SKU018,Kids' Wellies,Footwear,4,20.0,0.1,18.0,72.0,Processing,Cardiff
ORD-0272,2025-03-14,SKU004,Men's Oxford Shirt,Menswear,4,26.0,0,26.0,104.0,Returned,Yorkshire
ORD-0272,2025-03-14,SKU017,Women's Wide Leg Trousers,Womenswear,1,34.0,0,34.0,34.0,Returned,Yorkshire
ORD-0272,2025-03-14,SKU002,Women's Floral Dress,Womenswear,3,45.0,0.25,33.75,101.25,Returned,Yorkshire
ORD-0272,2025-03-14,SKU008,Women's Knit Jumper,Womenswear,1,38.0,0,38.0,38.0,Returned,Yorkshire
ORD-0273,2025-02-10,SKU007,Men's Chino Trousers,Menswear,4,30.0,0,30.0,120.0,Delivered,Norwich
ORD-0274,2025-02-08,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0.15,32.3,96.9,Dispatched,Norwich
ORD-0275,2025-01-18,SKU003,Kids' Puffer Jacket,Childrenswear,1,28.0,0.15,23.8,23.8,Delivered,Edinburgh
ORD-0275,2025-01-18,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0,34.0,68.0,Delivered,Edinburgh
ORD-0276,2025-02-13,SKU020,Men's Belt,Accessories,3,22.0,0.2,17.6,52.8,Delivered,Edinburgh
ORD-0276,2025-02-13,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0,16.0,64.0,Delivered,Edinburgh
ORD-0277,2025-02-15,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0,16.0,64.0,Cancelled,Manchester
ORD-0277,2025-02-15,SKU014,Cotton Bedding Set Double,Home,3,35.0,0,35.0,105.0,Cancelled,Manchester
ORD-0278,2025-01-10,SKU005,Women's Ankle Boots,Footwear,2,58.0,0.15,49.3,98.6,Cancelled,Cardiff
ORD-0279,2025-02-10,SKU003,Kids' Puffer Jacket,Childrenswear,4,28.0,0.1,25.2,100.8,Delivered,West Midlands
ORD-0280,2025-02-04,SKU003,Kids' Puffer Jacket,Childrenswear,4,28.0,0.25,21.0,84.0,Dispatched,Manchester
ORD-0281,2025-03-13,SKU004,Men's Oxford Shirt,Menswear,1,26.0,0.1,23.4,23.4,Delivered,London
ORD-0281,2025-03-13,SKU001,Men's Slim Fit Jeans,Menswear,4,32.0,0,32.0,128.0,Delivered,London
ORD-0282,2025-02-07,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0.15,23.8,47.6,Delivered,Liverpool
ORD-0283,2025-01-22,SKU010,Scented Candle Set,Home,2,18.0,0,18.0,36.0,Dispatched,Bristol
ORD-0284,2025-01-22,SKU014,Cotton Bedding Set Double,Home,1,35.0,0.1,31.5,31.5,Dispatched,Bristol
ORD-0285,2025-02-02,SKU016,Men's Graphic Tee,Menswear,3,15.0,0,15.0,45.0,Delivered,London
ORD-0285,2025-02-02,SKU007,Men's Chino Trousers,Menswear,4,30.0,0.1,27.0,108.0,Delivered,London
ORD-0285,2025-02-02,SKU015,Women's Leather Bag,Accessories,4,65.0,0.1,58.5,234.0,Delivered,London
ORD-0286,2025-02-26,SKU020,Men's Belt,Accessories,3,22.0,0,22.0,66.0,Delivered,Manchester
ORD-0287,2025-03-03,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0,16.0,64.0,Delivered,Edinburgh
ORD-0288,2025-02-11,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,2,16.0,0.25,12.0,24.0,Delivered,Edinburgh
ORD-0289,2025-01-24,SKU018,Kids' Wellies,Footwear,4,20.0,0,20.0,80.0,Delivered,Newcastle
ORD-0289,2025-01-24,SKU001,Men's Slim Fit Jeans,Menswear,1,32.0,0.15,27.2,27.2,Delivered,Newcastle
ORD-0290,2025-03-28,SKU010,Scented Candle Set,Home,2,18.0,0.15,15.3,30.6,Delivered,Yorkshire
ORD-0291,2025-02-18,SKU020,Men's Belt,Accessories,4,22.0,0.25,16.5,66.0,Returned,Newcastle
ORD-0292,2025-03-06,SKU014,Cotton Bedding Set Double,Home,1,35.0,0,35.0,35.0,Processing,Edinburgh
ORD-0292,2025-03-06,SKU018,Kids' Wellies,Footwear,2,20.0,0.1,18.0,36.0,Processing,Edinburgh
ORD-0292,2025-03-06,SKU002,Women's Floral Dress,Womenswear,2,45.0,0,45.0,90.0,Processing,Edinburgh
ORD-0293,2025-03-14,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,3,16.0,0,16.0,48.0,Delivered,West Midlands
ORD-0293,2025-03-14,SKU011,Women's Running Trainers,Footwear,2,52.0,0.2,41.6,83.2,Delivered,West Midlands
ORD-0293,2025-03-14,SKU014,Cotton Bedding Set Double,Home,3,35.0,0.15,29.75,89.25,Delivered,West Midlands
ORD-0293,2025-03-14,SKU004,Men's Oxford Shirt,Menswear,4,26.0,0.25,19.5,78.0,Delivered,West Midlands
ORD-0294,2025-01-20,SKU001,Men's Slim Fit Jeans,Menswear,3,32.0,0.15,27.2,81.6,Delivered,Newcastle
ORD-0295,2025-01-11,SKU005,Women's Ankle Boots,Footwear,3,58.0,0.2,46.4,139.2,Delivered,Edinburgh
ORD-0296,2025-01-27,SKU012,Men's Wool Coat,Menswear,4,89.0,0.1,80.1,320.4,Dispatched,London
ORD-0296,2025-01-27,SKU016,Men's Graphic Tee,Menswear,1,15.0,0,15.0,15.0,Dispatched,London
ORD-0297,2025-01-06,SKU004,Men's Oxford Shirt,Menswear,2,26.0,0,26.0,52.0,Cancelled,London
ORD-0297,2025-01-06,SKU001,Men's Slim Fit Jeans,Menswear,2,32.0,0.25,24.0,48.0,Cancelled,London
ORD-0297,2025-01-06,SKU011,Women's Running Trainers,Footwear,2,52.0,0.1,46.8,93.6,Cancelled,London
ORD-0298,2025-03-13,SKU015,Women's Leather Bag,Accessories,2,65.0,0,65.0,130.0,Dispatched,Yorkshire
ORD-0299,2025-03-23,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0.15,13.6,54.4,Delivered,Norwich
ORD-0299,2025-03-23,SKU001,Men's Slim Fit Jeans,Menswear,4,32.0,0,32.0,128.0,Delivered,Norwich
ORD-0300,2025-01-28,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0.1,25.2,50.4,Delivered,Norwich
ORD-0301,2025-02-11,SKU004,Men's Oxford Shirt,Menswear,4,26.0,0.25,19.5,78.0,Cancelled,Bristol
ORD-0302,2025-03-23,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0.1,14.4,14.4,Dispatched,Norwich
ORD-0303,2025-02-15,SKU020,Men's Belt,Accessories,1,22.0,0,22.0,22.0,Returned,Norwich
ORD-0303,2025-02-15,SKU006,Velvet Cushion Cover,Home,3,14.0,0,14.0,42.0,Returned,Norwich
ORD-0303,2025-02-15,SKU010,Scented Candle Set,Home,2,18.0,0,18.0,36.0,Returned,Norwich
ORD-0304,2025-01-15,SKU005,Women's Ankle Boots,Footwear,4,58.0,0,58.0,232.0,Dispatched,Liverpool
ORD-0305,2025-03-15,SKU006,Velvet Cushion Cover,Home,2,14.0,0.25,10.5,21.0,Cancelled,Newcastle
ORD-0306,2025-01-22,SKU005,Women's Ankle Boots,Footwear,4,58.0,0,58.0,232.0,Delivered,Manchester
ORD-0307,2025-02-15,SKU016,Men's Graphic Tee,Menswear,4,15.0,0.15,12.75,51.0,Processing,Liverpool
ORD-0307,2025-02-15,SKU005,Women's Ankle Boots,Footwear,4,58.0,0.15,49.3,197.2,Processing,Liverpool
ORD-0307,2025-02-15,SKU007,Men's Chino Trousers,Menswear,4,30.0,0.2,24.0,96.0,Processing,Liverpool
ORD-0307,2025-02-15,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,2,16.0,0,16.0,32.0,Processing,Liverpool
ORD-0308,2025-03-14,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0,38.0,114.0,Delivered,Bristol
ORD-0309,2025-03-10,SKU015,Women's Leather Bag,Accessories,1,65.0,0,65.0,65.0,Dispatched,Norwich
ORD-0310,2025-02-04,SKU012,Men's Wool Coat,Menswear,2,89.0,0.15,75.65,151.3,Dispatched,West Midlands
ORD-0310,2025-02-04,SKU018,Kids' Wellies,Footwear,1,20.0,0,20.0,20.0,Dispatched,West Midlands
ORD-0311,2025-02-08,SKU002,Women's Floral Dress,Womenswear,4,45.0,0,45.0,180.0,Delivered,Edinburgh
ORD-0311,2025-02-08,SKU015,Women's Leather Bag,Accessories,2,65.0,0,65.0,130.0,Delivered,Edinburgh
ORD-0311,2025-02-08,SKU009,Kids' School Polo 2-Pack,Childrenswear,3,12.0,0.15,10.2,30.6,Delivered,Edinburgh
ORD-0312,2025-01-22,SKU007,Men's Chino Trousers,Menswear,3,30.0,0.25,22.5,67.5,Returned,West Midlands
ORD-0312,2025-01-22,SKU020,Men's Belt,Accessories,3,22.0,0.25,16.5,49.5,Returned,West Midlands
ORD-0313,2025-01-22,SKU010,Scented Candle Set,Home,3,18.0,0.25,13.5,40.5,Returned,Bristol
ORD-0314,2025-03-28,SKU005,Women's Ankle Boots,Footwear,2,58.0,0,58.0,116.0,Cancelled,Bristol
ORD-0314,2025-03-28,SKU014,Cotton Bedding Set Double,Home,2,35.0,0,35.0,70.0,Cancelled,Bristol
ORD-0314,2025-03-28,SKU002,Women's Floral Dress,Womenswear,3,45.0,0,45.0,135.0,Cancelled,Bristol
ORD-0315,2025-03-28,SKU005,Women's Ankle Boots,Footwear,3,58.0,0.15,49.3,147.9,Cancelled,Norwich
ORD-0316,2025-02-18,SKU003,Kids' Puffer Jacket,Childrenswear,3,28.0,0.1,25.2,75.6,Processing,Cardiff
ORD-0317,2025-02-28,SKU011,Women's Running Trainers,Footwear,3,52.0,0,52.0,156.0,Cancelled,Newcastle
ORD-0317,2025-02-28,SKU019,Faux Fur Throw,Home,4,42.0,0,42.0,168.0,Cancelled,Newcastle
ORD-0317,2025-02-28,SKU001,Men's Slim Fit Jeans,Menswear,4,32.0,0,32.0,128.0,Cancelled,Newcastle
ORD-0317,2025-02-28,SKU003,Kids' Puffer Jacket,Childrenswear,4,28.0,0,28.0,112.0,Cancelled,Newcastle
ORD-0318,2025-02-11,SKU011,Women's Running Trainers,Footwear,3,52.0,0,52.0,156.0,Dispatched,Norwich
ORD-0318,2025-02-11,SKU018,Kids' Wellies,Footwear,1,20.0,0,20.0,20.0,Dispatched,Norwich
ORD-0318,2025-02-11,SKU005,Women's Ankle Boots,Footwear,4,58.0,0,58.0,232.0,Dispatched,Norwich
ORD-0319,2025-01-16,SKU006,Velvet Cushion Cover,Home,2,14.0,0,14.0,28.0,Dispatched,West Midlands
ORD-0319,2025-01-16,SKU015,Women's Leather Bag,Accessories,3,65.0,0,65.0,195.0,Dispatched,West Midlands
ORD-0319,2025-01-16,SKU019,Faux Fur Throw,Home,3,42.0,0,42.0,126.0,Dispatched,West Midlands
ORD-0320,2025-03-25,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0,28.0,56.0,Cancelled,Edinburgh
ORD-0321,2025-02-20,SKU008,Women's Knit Jumper,Womenswear,1,38.0,0,38.0,38.0,Delivered,London
ORD-0321,2025-02-20,SKU014,Cotton Bedding Set Double,Home,4,35.0,0,35.0,140.0,Delivered,London
ORD-0322,2025-01-17,SKU017,Women's Wide Leg Trousers,Womenswear,3,34.0,0,34.0,102.0,Delivered,West Midlands
ORD-0322,2025-01-17,SKU015,Women's Leather Bag,Accessories,4,65.0,0,65.0,260.0,Delivered,West Midlands
ORD-0323,2025-03-03,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0.1,14.4,14.4,Delivered,London
ORD-0324,2025-02-17,SKU005,Women's Ankle Boots,Footwear,1,58.0,0,58.0,58.0,Delivered,Manchester
ORD-0324,2025-02-17,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0.1,14.4,57.6,Delivered,Manchester
ORD-0324,2025-02-17,SKU020,Men's Belt,Accessories,2,22.0,0,22.0,44.0,Delivered,Manchester
ORD-0325,2025-02-22,SKU015,Women's Leather Bag,Accessories,2,65.0,0,65.0,130.0,Delivered,London
ORD-0325,2025-02-22,SKU007,Men's Chino Trousers,Menswear,4,30.0,0.1,27.0,108.0,Delivered,London
ORD-0326,2025-02-24,SKU005,Women's Ankle Boots,Footwear,1,58.0,0,58.0,58.0,Delivered,Yorkshire
ORD-0327,2025-03-12,SKU020,Men's Belt,Accessories,3,22.0,0,22.0,66.0,Cancelled,West Midlands
ORD-0327,2025-03-12,SKU010,Scented Candle Set,Home,2,18.0,0.15,15.3,30.6,Cancelled,West Midlands
ORD-0328,2025-02-07,SKU008,Women's Knit Jumper,Womenswear,2,38.0,0.2,30.4,60.8,Delivered,Cardiff
ORD-0328,2025-02-07,SKU016,Men's Graphic Tee,Menswear,1,15.0,0.25,11.25,11.25,Delivered,Cardiff
ORD-0329,2025-01-02,SKU011,Women's Running Trainers,Footwear,2,52.0,0.2,41.6,83.2,Processing,Edinburgh
ORD-0329,2025-01-02,SKU005,Women's Ankle Boots,Footwear,1,58.0,0,58.0,58.0,Processing,Edinburgh
ORD-0329,2025-01-02,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0,16.0,16.0,Processing,Edinburgh
ORD-0329,2025-01-02,SKU014,Cotton Bedding Set Double,Home,3,35.0,0,35.0,105.0,Processing,Edinburgh
ORD-0330,2025-01-06,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0.15,13.6,54.4,Dispatched,Liverpool
ORD-0330,2025-01-06,SKU017,Women's Wide Leg Trousers,Womenswear,1,34.0,0.25,25.5,25.5,Dispatched,Liverpool
ORD-0330,2025-01-06,SKU010,Scented Candle Set,Home,2,18.0,0,18.0,36.0,Dispatched,Liverpool
ORD-0331,2025-01-11,SKU017,Women's Wide Leg Trousers,Womenswear,3,34.0,0.15,28.9,86.7,Delivered,Yorkshire
ORD-0332,2025-03-17,SKU003,Kids' Puffer Jacket,Childrenswear,1,28.0,0,28.0,28.0,Delivered,Cardiff
ORD-0332,2025-03-17,SKU010,Scented Candle Set,Home,1,18.0,0.15,15.3,15.3,Delivered,Cardiff
ORD-0333,2025-01-15,SKU020,Men's Belt,Accessories,2,22.0,0,22.0,44.0,Delivered,West Midlands
ORD-0334,2025-01-02,SKU001,Men's Slim Fit Jeans,Menswear,3,32.0,0,32.0,96.0,Delivered,Newcastle
ORD-0334,2025-01-02,SKU006,Velvet Cushion Cover,Home,3,14.0,0,14.0,42.0,Delivered,Newcastle
ORD-0335,2025-02-04,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0.25,19.5,58.5,Dispatched,Edinburgh
ORD-0335,2025-02-04,SKU001,Men's Slim Fit Jeans,Menswear,1,32.0,0,32.0,32.0,Dispatched,Edinburgh
ORD-0336,2025-03-15,SKU016,Men's Graphic Tee,Menswear,1,15.0,0.2,12.0,12.0,Delivered,Liverpool
ORD-0336,2025-03-15,SKU015,Women's Leather Bag,Accessories,2,65.0,0.1,58.5,117.0,Delivered,Liverpool
ORD-0337,2025-01-21,SKU004,Men's Oxford Shirt,Menswear,1,26.0,0,26.0,26.0,Cancelled,Norwich
ORD-0338,2025-03-07,SKU001,Men's Slim Fit Jeans,Menswear,4,32.0,0.1,28.8,115.2,Delivered,Yorkshire
ORD-0339,2025-02-19,SKU006,Velvet Cushion Cover,Home,3,14.0,0,14.0,42.0,Delivered,Cardiff
ORD-0339,2025-02-19,SKU002,Women's Floral Dress,Womenswear,4,45.0,0.1,40.5,162.0,Delivered,Cardiff
ORD-0339,2025-02-19,SKU018,Kids' Wellies,Footwear,3,20.0,0,20.0,60.0,Delivered,Cardiff
ORD-0340,2025-03-15,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0.25,25.5,51.0,Delivered,West Midlands
ORD-0341,2025-01-06,SKU003,Kids' Puffer Jacket,Childrenswear,4,28.0,0,28.0,112.0,Delivered,Edinburgh
ORD-0341,2025-01-06,SKU015,Women's Leather Bag,Accessories,3,65.0,0,65.0,195.0,Delivered,Edinburgh
ORD-0341,2025-01-06,SKU010,Scented Candle Set,Home,3,18.0,0,18.0,54.0,Delivered,Edinburgh
ORD-0341,2025-01-06,SKU018,Kids' Wellies,Footwear,2,20.0,0.2,16.0,32.0,Delivered,Edinburgh
ORD-0342,2025-02-17,SKU016,Men's Graphic Tee,Menswear,2,15.0,0,15.0,30.0,Delivered,Liverpool
ORD-0342,2025-02-17,SKU007,Men's Chino Trousers,Menswear,4,30.0,0,30.0,120.0,Delivered,Liverpool
ORD-0343,2025-01-30,SKU001,Men's Slim Fit Jeans,Menswear,4,32.0,0,32.0,128.0,Cancelled,West Midlands
ORD-0343,2025-01-30,SKU011,Women's Running Trainers,Footwear,1,52.0,0,52.0,52.0,Cancelled,West Midlands
ORD-0344,2025-03-09,SKU014,Cotton Bedding Set Double,Home,1,35.0,0,35.0,35.0,Delivered,Bristol
ORD-0344,2025-03-09,SKU016,Men's Graphic Tee,Menswear,4,15.0,0.1,13.5,54.0,Delivered,Bristol
ORD-0344,2025-03-09,SKU002,Women's Floral Dress,Womenswear,4,45.0,0,45.0,180.0,Delivered,Bristol
ORD-0344,2025-03-09,SKU005,Women's Ankle Boots,Footwear,1,58.0,0.25,43.5,43.5,Delivered,Bristol
ORD-0345,2025-01-18,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0.15,13.6,13.6,Returned,Norwich
ORD-0345,2025-01-18,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0,28.0,56.0,Returned,Norwich
ORD-0346,2025-02-07,SKU011,Women's Running Trainers,Footwear,3,52.0,0.2,41.6,124.8,Delivered,Cardiff
ORD-0347,2025-02-04,SKU007,Men's Chino Trousers,Menswear,1,30.0,0,30.0,30.0,Returned,Manchester
ORD-0348,2025-01-14,SKU015,Women's Leather Bag,Accessories,1,65.0,0.25,48.75,48.75,Dispatched,Edinburgh
ORD-0349,2025-02-15,SKU007,Men's Chino Trousers,Menswear,1,30.0,0,30.0,30.0,Delivered,Bristol
ORD-0349,2025-02-15,SKU015,Women's Leather Bag,Accessories,3,65.0,0,65.0,195.0,Delivered,Bristol
ORD-0349,2025-02-15,SKU010,Scented Candle Set,Home,2,18.0,0.1,16.2,32.4,Delivered,Bristol
ORD-0349,2025-02-15,SKU019,Faux Fur Throw,Home,2,42.0,0,42.0,84.0,Delivered,Bristol
ORD-0350,2025-02-01,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0.15,13.6,13.6,Delivered,Bristol
ORD-0350,2025-02-01,SKU017,Women's Wide Leg Trousers,Womenswear,4,34.0,0.25,25.5,102.0,Delivered,Bristol
ORD-0350,2025-02-01,SKU002,Women's Floral Dress,Womenswear,2,45.0,0,45.0,90.0,Delivered,Bristol
ORD-0350,2025-02-01,SKU010,Scented Candle Set,Home,4,18.0,0,18.0,72.0,Delivered,Bristol
ORD-0351,2025-01-18,SKU002,Women's Floral Dress,Womenswear,2,45.0,0.15,38.25,76.5,Delivered,Yorkshire
ORD-0352,2025-02-17,SKU003,Kids' Puffer Jacket,Childrenswear,1,28.0,0,28.0,28.0,Delivered,Norwich
ORD-0352,2025-02-17,SKU019,Faux Fur Throw,Home,1,42.0,0,42.0,42.0,Delivered,Norwich
ORD-0353,2025-03-24,SKU005,Women's Ankle Boots,Footwear,1,58.0,0,58.0,58.0,Delivered,London
ORD-0354,2025-03-01,SKU019,Faux Fur Throw,Home,4,42.0,0,42.0,168.0,Dispatched,Cardiff
ORD-0355,2025-02-18,SKU006,Velvet Cushion Cover,Home,3,14.0,0,14.0,42.0,Delivered,Yorkshire
ORD-0355,2025-02-18,SKU012,Men's Wool Coat,Menswear,4,89.0,0,89.0,356.0,Delivered,Yorkshire
ORD-0356,2025-01-05,SKU020,Men's Belt,Accessories,4,22.0,0.25,16.5,66.0,Dispatched,Bristol
ORD-0356,2025-01-05,SKU008,Women's Knit Jumper,Womenswear,4,38.0,0,38.0,152.0,Dispatched,Bristol
ORD-0357,2025-01-12,SKU005,Women's Ankle Boots,Footwear,2,58.0,0.25,43.5,87.0,Delivered,Cardiff
ORD-0358,2025-01-03,SKU012,Men's Wool Coat,Menswear,3,89.0,0.15,75.65,226.95,Returned,Edinburgh
ORD-0358,2025-01-03,SKU016,Men's Graphic Tee,Menswear,3,15.0,0,15.0,45.0,Returned,Edinburgh
ORD-0358,2025-01-03,SKU018,Kids' Wellies,Footwear,1,20.0,0.1,18.0,18.0,Returned,Edinburgh
ORD-0358,2025-01-03,SKU019,Faux Fur Throw,Home,2,42.0,0,42.0,84.0,Returned,Edinburgh
ORD-0359,2025-02-05,SKU016,Men's Graphic Tee,Menswear,2,15.0,0,15.0,30.0,Delivered,Liverpool
ORD-0360,2025-01-13,SKU008,Women's Knit Jumper,Womenswear,1,38.0,0,38.0,38.0,Processing,Bristol
ORD-0361,2025-03-15,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,3,16.0,0.1,14.4,43.2,Delivered,Manchester
ORD-0361,2025-03-15,SKU012,Men's Wool Coat,Menswear,1,89.0,0.1,80.1,80.1,Delivered,Manchester
ORD-0361,2025-03-15,SKU006,Velvet Cushion Cover,Home,2,14.0,0,14.0,28.0,Delivered,Manchester
ORD-0362,2025-03-05,SKU006,Velvet Cushion Cover,Home,1,14.0,0,14.0,14.0,Delivered,West Midlands
ORD-0362,2025-03-05,SKU016,Men's Graphic Tee,Menswear,2,15.0,0,15.0,30.0,Delivered,West Midlands
ORD-0363,2025-03-09,SKU011,Women's Running Trainers,Footwear,2,52.0,0.1,46.8,93.6,Delivered,Norwich
ORD-0364,2025-01-23,SKU011,Women's Running Trainers,Footwear,2,52.0,0,52.0,104.0,Returned,Manchester
ORD-0364,2025-01-23,SKU002,Women's Floral Dress,Womenswear,3,45.0,0,45.0,135.0,Returned,Manchester
ORD-0364,2025-01-23,SKU001,Men's Slim Fit Jeans,Menswear,3,32.0,0.15,27.2,81.6,Returned,Manchester
ORD-0365,2025-03-17,SKU010,Scented Candle Set,Home,2,18.0,0.15,15.3,30.6,Delivered,Edinburgh
ORD-0366,2025-03-23,SKU011,Women's Running Trainers,Footwear,2,52.0,0.15,44.2,88.4,Cancelled,Yorkshire
ORD-0366,2025-03-23,SKU006,Velvet Cushion Cover,Home,3,14.0,0,14.0,42.0,Cancelled,Yorkshire
ORD-0366,2025-03-23,SKU018,Kids' Wellies,Footwear,2,20.0,0,20.0,40.0,Cancelled,Yorkshire
ORD-0366,2025-03-23,SKU012,Men's Wool Coat,Menswear,1,89.0,0.15,75.65,75.65,Cancelled,Yorkshire
ORD-0367,2025-03-14,SKU020,Men's Belt,Accessories,2,22.0,0,22.0,44.0,Returned,Edinburgh
ORD-0368,2025-03-05,SKU003,Kids' Puffer Jacket,Childrenswear,3,28.0,0,28.0,84.0,Delivered,Yorkshire
ORD-0369,2025-03-23,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0,28.0,56.0,Delivered,West Midlands
ORD-0369,2025-03-23,SKU011,Women's Running Trainers,Footwear,1,52.0,0.1,46.8,46.8,Delivered,West Midlands
ORD-0369,2025-03-23,SKU015,Women's Leather Bag,Accessories,3,65.0,0,65.0,195.0,Delivered,West Midlands
ORD-0370,2025-01-01,SKU015,Women's Leather Bag,Accessories,4,65.0,0.2,52.0,208.0,Delivered,Cardiff
ORD-0371,2025-02-18,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,2,16.0,0,16.0,32.0,Dispatched,London
ORD-0372,2025-02-27,SKU002,Women's Floral Dress,Womenswear,3,45.0,0,45.0,135.0,Delivered,Bristol
ORD-0373,2025-01-14,SKU006,Velvet Cushion Cover,Home,1,14.0,0.25,10.5,10.5,Delivered,Cardiff
ORD-0374,2025-01-12,SKU020,Men's Belt,Accessories,4,22.0,0,22.0,88.0,Delivered,Newcastle
ORD-0375,2025-03-19,SKU006,Velvet Cushion Cover,Home,2,14.0,0.15,11.9,23.8,Delivered,Edinburgh
ORD-0375,2025-03-19,SKU002,Women's Floral Dress,Womenswear,3,45.0,0,45.0,135.0,Delivered,Edinburgh
ORD-0375,2025-03-19,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0,26.0,78.0,Delivered,Edinburgh
ORD-0376,2025-01-13,SKU019,Faux Fur Throw,Home,2,42.0,0,42.0,84.0,Dispatched,Liverpool
ORD-0377,2025-02-16,SKU003,Kids' Puffer Jacket,Childrenswear,4,28.0,0,28.0,112.0,Cancelled,Bristol
